Timestamp   BTC-candle.max-01-hs-1   BTC-candle.min-01-hs-1   BTC-candle.open-01-hs-1   BTC-candle.close-01-hs-1   BTC-volume.total-01-hs-1
1583946000000   7768.54   7647.05   7766.45   7671.97   7056.200547
1583949600000   7813.67   7590   7671.2   7792.61   10175.499601000001
1583953200000   7843   7750   7791.86   7828.23   4022.5296690000014
1583956800000   7875.29   7817.03   7828.23   7860.29   2376.0066500000003
1583960400000   7875   7798.13   7860.28   7808.44   1816.636263000001
1583964000000   7980   7801.07   7807.62   7948.4   3363.4257489999995
1583967600000   7974.84   7909.01   7948.61   7934.52   2359.550411
1583971200000   7966.17   7897.63   7934.58   7913.42   1772.473459
1583974800000   7938.28   7685   7913.83   7713.27   4711.918662000001
1583978400000   7768.75   7558   7712.13   7644.97   7681.265361
1583982000000   7700.1   7600   7645.36   7662.73   3873.696996000001
1583985600000   7662.8   7567   7662.11   7624.3   5435.935232999998
1583989200000   7657.32   7596.61   7622.27   7646.95   2351.4574780000003
1583992800000   7649.94   7443.58   7647.37   7494.17   7706.342647000001
1583996400000   7500   7342.43   7494.17   7392.13   8059.574416999999
1584000000000   7466   7310   7392.12   7377.64   6583.236277000001
1584003600000   7391.51   7340   7378.84   7354.21   3622.784029
1584007200000   7367.03   5550   7354.99   6014.9   28792.656130000003
1584010800000   6466   5750   6014.9   6067.01   26427.576403000006
1584014400000   6307.59   5900   6064.27   6028.1   18013.689130000006
1584018000000   6105   5734.69   6028.22   5994.03   14893.077089
1584021600000   6201   5900   5995.93   6094.19   13801.785659999998
1584025200000   6150   6018.02   6090.48   6132.13   7856.651086
1584028800000   6187.41   5947.72   6132.13   6088.59   9297.496839999996
1584032400000   6229.97   6063.99   6088.59   6114.61   8343.860533000001
1584036000000   6150   5965.84   6113.2   5985.61   5389.560168000002
1584039600000   6095.08   5974.92   5985.62   6037.45   4024.703002999999
1584043200000   6059.99   5617.85   6036.28   5743.43   13593.384537
1584046800000   5890.34   5565   5743.7   5819.97   10708.062403000002
1584050400000   5965.71   5720   5819.12   5802.7   8612.070357
1584054000000   5802.3   4410   5800.27   4800   39952.35075500001
1584057600000   5049   4521   4800.01   4654.72   28100.097942
1584061200000   4769.57   4082   4656.71   4130.64   23916.856574999994
1584064800000   5276.97   3782.13   4131.23   4848.71   41434.059072000004
1584068400000   5523.23   4808.42   4848.7   5167.26   24680.067351000005
1584072000000   5181   4674   5159.09   4774.48   13631.519755000001
1584075600000   5200   4759.45   4771.5   4956.52   14370.861433000007
1584079200000   5245   4858   4959.16   5199.98   12093.431842999997
1584082800000   5444   5025   5199.83   5385.87   11890.038859000004
1584086400000   5600   5126   5386.11   5276.38   16157.921186000003
1584090000000   5700   5268.56   5279.21   5584.33   14483.531900999998
1584093600000   5657.62   5420   5589.52   5595.31   12182.240051000004
1584097200000   5599   5266   5595.59   5403.56   12832.696700000002
1584100800000   5678.44   5355.47   5403.56   5525.06   12106.804240000001
1584104400000   5955   5462   5529.32   5608   21139.343490000007
1584108000000   5847.64   5300   5608.65   5394.36   16497.119179999998
1584111600000   5469   4920   5395.87   5212.37   26614.425786999993
1584115200000   5400   5035   5207.63   5196.73   15843.864384000002
1584118800000   5340   5101.2   5196.77   5183.87   9597.736360999997
1584122400000   5199   4807   5184.81   4985.34   17472.587988
1584126000000   5525   4863.23   4981.96   5391.08   20750.447707999996
1584129600000   5516.54   5187.39   5397.16   5356.47   12423.320181000003
1584133200000   5600   5356.47   5356.86   5499.89   8516.573268000002
1584136800000   5620   5444.96   5499.89   5601.24   6643.845632999999
1584140400000   5699   5437.93   5603.36   5578.6   8822.282875999996
1584144000000   5580   5394.86   5576.05   5451.3   6714.860465000002
1584147600000   5518   5322.02   5452.1   5482.84   6242.947429999999
1584151200000   5570   5394.01   5482.84   5548.5   6079.578493000001
1584154800000   5640.52   5515.67   5547.39   5573.97   7336.214629999999
1584158400000   5573.71   5400   5573.67   5506.94   6556.159484000001
1584162000000   5543.99   5417   5506.53   5431.06   5518.881285000001
1584165600000   5495   5371.76   5431.02   5426   4968.628064000001
1584169200000   5510   5400   5426.94   5500.4   4067.489144
1584172800000   5530   5266.66   5500.61   5351.61   9464.654381
1584176400000   5373   5192   5351.61   5233.7   5419.035801999999
1584180000000   5409   5173   5232.68   5385.03   7834.355572999997
1584183600000   5490   5350   5385.03   5448.38   6066.382446999999
1584187200000   5450   5286.79   5448.23   5425.53   5528.296248999999
1584190800000   5448.97   5268.82   5423.24   5300   5545.238521
1584194400000   5399   5279.73   5300.84   5369.57   3693.0271220000004
1584198000000   5416.98   5301   5369.56   5311.38   4634.882294
1584201600000   5470   5256   5310.96   5387.61   7913.086381
1584205200000   5408.33   5345.27   5388.2   5396.66   2619.6298829999996
1584208800000   5498   5382.49   5397.5   5443.8   4779.156615
1584212400000   5484.21   5375.73   5443.63   5386.85   2654.885829
1584216000000   5423.5   5292.24   5386.84   5334.31   4533.743271999998
1584219600000   5352.79   5280   5336.83   5300.76   2699.326289
1584223200000   5336.98   5195.32   5302.58   5273.08   5390.187138
1584226800000   5277.37   5055.13   5273.08   5172.06   10649.489183
1584230400000   5273.37   5093.1   5172.48   5200.07   6622.555382999998
1584234000000   5228.57   5140   5203.07   5153.42   3801.633936999999
1584237600000   5222.23   5146.58   5152.59   5197.47   2941.0386180000005
1584241200000   5218.98   5165   5197.29   5178.64   2221.677410999999
1584244800000   5284   5178.64   5178.64   5255.8   3369.2988169999994
1584248400000   5284.72   5217.74   5256.45   5252.24   1792.8264730000003
1584252000000   5310   5250   5251.95   5293.5   2255.9808100000005
1584255600000   5332.04   5240.95   5293.41   5272.23   2737.6653110000007
1584259200000   5273.28   5216.02   5272.35   5230.24   3140.4699569999993
1584262800000   5267.7   5213.16   5233.05   5244.91   2594.974424000001
1584266400000   5487   5235.51   5244.91   5430.88   9637.892785000004
1584270000000   5452.93   5385   5431.22   5429.99   4050.096895999999
1584273600000   5594   5280   5430   5307.78   12252.228405999998
1584277200000   5370.03   5294.13   5307.71   5333.78   2951.8002050000005
1584280800000   5355.24   5221   5333.78   5314.77   4813.640539999999
1584284400000   5358.16   5290.98   5314.47   5324.48   3171.329227
1584288000000   5349.98   5260   5324.92   5291.33   3747.9910930000005
1584291600000   5397   5288.24   5292.1   5302.71   3521.495998
1584295200000   5335.53   5275   5302.78   5307.63   2336.0603929999993
1584298800000   5373.93   5292   5307.62   5312.35   2993.432007
1584302400000   5325   5160   5312.33   5186.43   5748.761091999999
1584306000000   5940   5181.58   5186.43   5903.77   22376.049094
1584309600000   5908.45   5285   5906.85   5367.76   22974.081197000014
1584313200000   5451.43   5320   5369.01   5361.3   7863.166459999999
1584316800000   5365.42   5188   5360.33   5254.74   9872.949935999995
1584320400000   5311.3   5215.54   5254.83   5301.5   3413.0083039999986
1584324000000   5364.98   5288.46   5301.01   5335.63   4448.196746999999
1584327600000   5337.08   5250   5335.63   5273.34   3043.2447939999997
1584331200000   5297.8   5220   5272.23   5243.88   2897.889357999999
1584334800000   5278   5128.76   5244.83   5158.42   5282.985916
1584338400000   5160   4879   5158.31   5015.09   17667.377597999992
1584342000000   5018.45   4778   5017.5   4785.67   15281.149654
1584345600000   4950   4777   4789.99   4914.6   9734.070141999997
1584349200000   4918.14   4800   4915.45   4820.6   7474.757476999998
1584352800000   4822.74   4444   4820.07   4450.95   22781.490979
1584356400000   4610   4442.12   4452.85   4565.59   10307.979476
1584360000000   4930.28   4545   4565.63   4763.32   18250.339607
1584363600000   4901.19   4500   4762.25   4840.16   19021.252731000004
1584367200000   5123.05   4729.98   4840.16   4938.68   19323.544733
1584370800000   5175   4917.91   4937.43   5151.39   12007.517295000005
1584374400000   5200   4960.69   5144.53   5011.13   8742.054855999999
1584378000000   5090.71   4983.63   5011.13   5068.73   3941.6234800000007
1584381600000   5144   5019   5067.41   5119.03   3993.4891690000013
1584385200000   5135.38   4828   5119.12   4939.25   9657.708944999997
1584388800000   5035   4820   4942.5   4898.33   7084.107916000002
1584392400000   4992.81   4850.77   4896.61   4962   3180.742734
1584396000000   5060   4850   4962.01   4921.88   5755.610453000001
1584399600000   5050   4900.51   4921.88   5028.97   4113.830460000001
1584403200000   5094.13   4921.45   5028.86   5070.72   5537.797635000003
1584406800000   5400   5050.3   5070.81   5189.21   15212.282991000002
1584410400000   5300   5141.81   5189.8   5281.58   7225.273712999999
1584414000000   5348.95   5230.13   5281.58   5311.16   6152.490473000003
1584417600000   5325   5205   5314.84   5262.76   4912.779804
1584421200000   5295.32   5236.88   5263.95   5276.13   3086.8526829999987
1584424800000   5314.8   5219.99   5276   5272.23   3699.7751440000006
1584428400000   5415.87   5256.87   5273.4   5343.72   7331.9497089999995
1584432000000   5440   5248.2   5345.19   5285.01   7875.338605000001
1584435600000   5319.07   5160   5282.43   5228.02   6905.803233000002
1584439200000   5305   5214   5227.55   5293.45   3965.0238349999986
1584442800000   5325.74   5229.08   5295   5267.61   4340.171557999999
1584446400000   5350   5175   5266.9   5206.25   5782.963583999999
1584450000000   5322.41   5071.8   5206.25   5090.11   9510.615002999999
1584453600000   5245.08   5051   5090.11   5229.21   8193.881905999999
1584457200000   5376.83   5205.09   5229.31   5362.99   8325.079552000001
1584460800000   5479   5315.3   5363.84   5348.37   10372.236001
1584464400000   5395   5290   5349.99   5354.49   4286.499048
1584468000000   5420   5335.71   5354.49   5367.79   5175.880376
1584471600000   5399.99   5315   5368.85   5375.11   4168.468986
1584475200000   5453   5330   5375.25   5429.54   4682.229609000001
1584478800000   5525   5356   5429.66   5426.06   6674.7890659999985
1584482400000   5450   5369.15   5425.98   5424.75   3200.2242159999996
1584486000000   5438   5305.59   5423.72   5312.64   3471.519588
1584489600000   5419.03   5268.8   5312.64   5355.78   5234.535066000003
1584493200000   5383.29   5335.65   5355.85   5365.22   2220.7688470000003
1584496800000   5383.99   5320   5365.22   5373.02   2024.6228460000004
1584500400000   5413   5366.24   5373   5394.15   2387.683623000001
1584504000000   5436.17   5365.71   5394.02   5418.65   2063.0723100000005
1584507600000   5424   5259.43   5418.62   5270   4407.054822000001
1584511200000   5296.9   5180   5270.05   5255.29   7536.015332999998
1584514800000   5255.37   5104.92   5255.37   5148.73   6177.681676
1584518400000   5185.36   5073.55   5148.73   5173   5702.124527
1584522000000   5248   5113.01   5173   5143.13   4884.582859000001
1584525600000   5165   5010.98   5143.16   5082.4   7836.088164000001
1584529200000   5162.35   5078   5080.7   5140.39   3749.1729249999994
1584532800000   5141.68   5063.17   5141.48   5112.98   3704.320847000001
1584536400000   5381.76   5009.37   5112.12   5340.82   17721.196378
1584540000000   5390   5275   5340.63   5301.06   9615.059061999998
1584543600000   5370   5225.58   5302.07   5328.89   7952.136266999999
1584547200000   5349   5150   5328.59   5199.59   11322.268585999997
1584550800000   5259   5140.54   5198.04   5225.23   7540.597344
1584554400000   5325   5215.11   5226.17   5316.82   4213.351711
1584558000000   5347.29   5288.9   5316.11   5328.51   4651.266975
1584561600000   5392.18   5307   5329.23   5318.91   5159.108340000002
1584565200000   5382.69   5318.39   5318.63   5353.23   2229.440576
1584568800000   5412   5257.52   5353.63   5340.23   5150.564313999999
1584572400000   5409   5321.27   5341.12   5393.04   3644.921496
1584576000000   5450   5323.74   5393.26   5347.31   6625.820462000002
1584579600000   5401.92   5340.2   5347.74   5355.88   2808.530614
1584583200000   5365.52   5260   5355.88   5285.9   4067.711957000001
1584586800000   5329.7   5252.53   5285.97   5286.84   3250.5606020000005
1584590400000   5324.06   5277.45   5286.84   5301.21   2476.076583000001
1584594000000   5379.71   5290.24   5301.24   5368.18   2886.699365
1584597600000   5404   5349.21   5368.41   5374.51   4300.531081000001
1584601200000   5435.44   5344.55   5374.93   5414.19   4387.966447000001
1584604800000   5448   5376.1   5414.19   5408.28   4695.624852999997
1584608400000   5610   5393.53   5409.1   5593.53   12021.558866
1584612000000   5661   5530.47   5594.99   5560.91   10553.311559
1584615600000   5632.95   5545   5561.79   5621.86   5421.366932999999
1584619200000   5848.68   5608.21   5622.15   5848.68   15957.275346999997
1584622800000   5880.22   5685.14   5848.71   5842.96   15674.171300999997
1584626400000   5878   5748.44   5842.34   5808.5   8124.863043000002
1584630000000   5920   5805.37   5808.5   5895.1   8484.790163000001
1584633600000   6292.25   5798.26   5895.71   6164.03   30003.918607999993
1584637200000   6359.45   6133.92   6163.79   6308.45   15307.606565999999
1584640800000   6327.25   6120   6307.34   6137   12064.773095999997
1584644400000   6240   6079.69   6136.61   6215.57   7883.196718999999
1584648000000   6239.98   6155   6216.08   6237.08   3524.4129799999982
1584651600000   6268.08   6185   6237.08   6237.16   3243.4802919999997
1584655200000   6400   6217.75   6237.7   6278.63   8281.556952
1584658800000   6315.26   6125.76   6278.39   6162.37   6975.069050000003
1584662400000   6269.24   6161.08   6162.05   6219.15   4583.381861000001
1584666000000   6233.25   6055.55   6219.15   6160.5   5531.393631
1584669600000   6200   6132.36   6159.83   6150.04   3054.533129
1584673200000   6168.99   6112.45   6150.04   6156.35   2333.493522000001
1584676800000   6229.9   6115.99   6156.42   6199.84   3290.4996069999997
1584680400000   6287.95   6184.94   6199.8   6218.72   3361.264186000001
1584684000000   6250   6178.01   6218.55   6240   3027.0716900000007
1584687600000   6350   6211.02   6239.99   6318.39   5195.840018000001
1584691200000   6770   6310.58   6318.41   6601.45   21232.769937999994
1584694800000   6757.01   6560   6601.45   6756.62   10869.793558
1584698400000   6900   6651.9   6756.62   6824.25   15711.050714
1584702000000   6878.7   6559.69   6824.28   6659.99   14955.661815
1584705600000   6690   6531   6659.99   6613.52   10308.413708000004
1584709200000   6616.34   6420   6614.1   6545.13   12660.215266999998
1584712800000   6714.53   6532.19   6545.51   6604.26   10722.393618
1584716400000   6642.83   6533.58   6604.27   6614.66   5745.689947
1584720000000   6664.99   6321.12   6614.32   6438.18   13369.470503999999
1584723600000   6472.2   6342.02   6438.19   6415.9   5791.165677000001
1584727200000   6423.78   6162.7   6416.04   6193.66   10839.899103000002
1584730800000   6293.29   6153.74   6192.59   6187.59   5934.172553000001
1584734400000   6190   5670   6184.53   5963.79   24066.764235
1584738000000   6269.94   5901.23   5970.09   6239.19   10685.452145000001
1584741600000   6374.99   6057.01   6239.19   6162.1   10734.67685399999
1584745200000   6240   6078   6162.1   6208.36   5293.2622340000025
1584748800000   6223.2   6062.03   6204.57   6140.88   6418.758484999997
1584752400000   6294.77   6129.36   6140.88   6285   4447.483984999999
1584756000000   6380   6230.33   6285   6278.37   6756.131762
1584759600000   6287.22   6156.01   6278.71   6267.45   5195.585263000001
1584763200000   6330.18   6140   6269.34   6174.87   3814.947331
1584766800000   6216.65   6082.59   6173.77   6112.18   4166.697298
1584770400000   6236.45   6026   6112.34   6227.72   4379.517579999998
1584774000000   6229.11   6084.73   6226.83   6151.16   3759.0238919999997
1584777600000   6170   6031.06   6151.17   6112.51   4936.347540999999
1584781200000   6135.15   5900   6114.2   5976.4   7927.9708130000045
1584784800000   6040   5938.78   5976.17   5974.53   4063.2348899999997
1584788400000   6121.97   5860.02   5974.53   6118.72   7222.754389
1584792000000   6218.01   6089.94   6116.58   6130.3   7683.168379999999
1584795600000   6275   6129   6130.3   6161.2   6335.394612
1584799200000   6224.48   6114.02   6162.66   6182.8   4202.7496649999985
1584802800000   6242.99   6145.45   6182.75   6212.08   4624.822854
1584806400000   6264.52   6113.89   6213.48   6133.75   5810.951634000001
1584810000000   6173.68   6043   6133.51   6066.77   3703.976585999999
1584813600000   6226.27   6050.74   6066.82   6210.51   5377.758805999999
1584817200000   6245   6188.32   6211.44   6216.27   3834.0977249999996
1584820800000   6369.33   6180   6216.11   6325.25   5515.345387999999
1584824400000   6456.98   6130   6325.25   6179.43   10628.900096
1584828000000   6240   6080   6179.3   6153.94   5423.194333999998
1584831600000   6216.48   6137.24   6151.83   6186.98   2684.8550540000006
1584835200000   6203.81   6104   6187.04   6191.2   2984.090289999999
1584838800000   6288.99   6169.26   6190.03   6255   4013.063208999999
1584842400000   6333.36   6252.02   6254.96   6264.55   3621.322465000001
1584846000000   6363.76   6238.58   6264.54   6351.93   2617.795609
1584849600000   6380   6274.92   6351.77   6296.11   2490.426475
1584853200000   6393   6295   6295.77   6358.88   2319.251951
1584856800000   6407.87   6287.8   6357.54   6305.86   3518.6262889999994
1584860400000   6330   6264.24   6305.86   6289.34   2112.833657
1584864000000   6317.74   6201.21   6289.34   6241.11   3058.6564849999995
1584867600000   6316   6206.71   6240.26   6306.31   2885.760332
1584871200000   6309.92   6172.52   6306.31   6254.5   4665.8819109999995
1584874800000   6275   6126.15   6256.01   6153.57   3767.6533789999994
1584878400000   6156.53   5915   6153.77   6018.05   13670.764623999998
1584882000000   6146.2   5966.66   6018.05   6064.27   5453.795908999999
1584885600000   6080.72   5977.62   6064.13   6064.45   3834.4968679999997
1584889200000   6099.63   5935   6066.38   6076.14   5417.591154000001
1584892800000   6139   6009.01   6076.14   6039.94   4705.818738
1584896400000   6089.91   5956   6040.26   6016.75   5131.243598999999
1584900000000   6033.43   5863   6016.66   5990.12   7888.182856000002
1584903600000   5991.58   5895.22   5990.59   5911.03   4416.176804999999
1584907200000   5950   5769.24   5911.11   5922.9   8748.869029
1584910800000   6145   5919   5920.17   6050.56   7586.666821999999
1584914400000   6051.97   5835   6050.36   5871.86   6430.2937630000015
1584918000000   5905   5734.01   5871.04   5816.19   7776.728308000001
1584921600000   5947.07   5688   5816.05   5903.84   11092.840060999999
1584925200000   5930   5841.82   5904.41   5871.48   4075.1274549999994
1584928800000   5905.67   5826.02   5871.48   5897.53   2917.711014
1584932400000   5990   5881.61   5897.59   5955.36   3975.9357059999998
1584936000000   5993.24   5870.39   5955.21   5901.94   3155.8021830000007
1584939600000   5934.12   5855.73   5901.05   5875.37   2332.0865239999994
1584943200000   5939.89   5871.22   5875.37   5913   2600.248162
1584946800000   5922.55   5845   5914.5   5855.59   3060.6380910000003
1584950400000   5890.79   5754   5855   5768   4829.9309920000005
1584954000000   5834.17   5728.99   5767.95   5790.81   5030.045605999999
1584957600000   5870   5783   5791.13   5863.53   3360.1328260000005
1584961200000   5930   5810.72   5863.53   5843.29   4507.01682
1584964800000   6370.94   5841.73   5842.14   6323.91   26462.78327800001
1584968400000   6600   6135   6324   6287.11   27505.555933
1584972000000   6328.56   6190.97   6287.11   6223.56   8801.011847000002
1584975600000   6259.51   6156.87   6224.64   6231.74   5514.293357
1584979200000   6379   6225.36   6230.41   6379   8546.971599999997
1584982800000   6379   6254.97   6377.04   6276.85   5819.937545000001
1584986400000   6323.46   6231.21   6276.78   6258.41   4682.9586439999985
1584990000000   6310   6237.08   6259.95   6266.28   3079.8478689999997
1584993600000   6455   6260.5   6266.27   6392.01   6698.761497
1584997200000   6499   6336.88   6392.2   6444.06   5929.816681000002
1585000800000   6470.99   6352.54   6444.97   6446.48   4485.120758999999
1585004400000   6509.03   6405.73   6444.8   6467.31   6209.641335000002
1585008000000   6666   6464   6465.25   6576.56   12566.047393000006
1585011600000   6646   6497.03   6575.33   6540.03   5971.863077
1585015200000   6613.43   6520   6541.62   6605.03   4558.105117
1585018800000   6632   6513   6605.03   6522.52   4726.665325999999
1585022400000   6548.1   6371.33   6522.51   6425.74   6954.64978
1585026000000   6504.87   6396.91   6426.89   6476.63   3937.243283
1585029600000   6585.06   6451.29   6475.11   6560.29   4006.361924
1585033200000   6618   6514.07   6561.26   6566.06   4181.769584999999
1585036800000   6833   6563.58   6563.82   6715.72   14168.670981
1585040400000   6803   6662.42   6712.09   6766.55   7261.760178000003
1585044000000   6806.41   6663.63   6766.62   6716.16   7097.678128999998
1585047600000   6755   6624.05   6717.68   6731   6182.766406999998
1585051200000   6740   6543   6733.16   6661.58   8475.829391
1585054800000   6765   6630.72   6660.79   6690.53   8539.049139999997
1585058400000   6728.15   6600   6690.53   6622.21   5735.094401
1585062000000   6650   6461.01   6622.11   6587.52   10629.491251000001
1585065600000   6631.57   6510.01   6587.63   6596.65   5169.19783
1585069200000   6706.98   6588.16   6597.79   6659.11   5469.171579
1585072800000   6659   6552.19   6657.74   6653.17   5630.467633000001
1585076400000   6739.17   6595   6654.36   6697.39   4605.715157
1585080000000   6771.9   6688   6697.39   6734.37   5179.331652000003
1585083600000   6750   6610.69   6731.88   6696.11   3372.6528189999985
1585087200000   6792.15   6672   6696.1   6757.78   3499.372820999999
1585090800000   6786.54   6704.18   6758.81   6744.72   3219.055024
1585094400000   6746.7   6614.98   6744.69   6699.98   5805.447178999999
1585098000000   6720.11   6593.35   6699.98   6605.55   3472.820674
1585101600000   6652.63   6535.1   6606.09   6594.58   4461.035762
1585105200000   6615.2   6524.16   6596   6557.75   3303.5336970000003
1585108800000   6624.08   6530.98   6557.76   6617.76   2578.770747
1585112400000   6713.5   6614.29   6619.39   6704.57   4255.494031
1585116000000   6720   6654   6704.35   6690.43   2629.6046399999996
1585119600000   6706.81   6623.59   6690.11   6675.21   2942.2011390000007
1585123200000   6800   6639   6676.93   6782.45   4878.183409
1585126800000   6957.96   6761.25   6783.96   6869.21   13394.488680999997
1585130400000   6908   6536.63   6867.4   6597.04   16317.569404999998
1585134000000   6635.56   6450   6596.65   6521.36   10780.379184
1585137600000   6598.88   6500   6522   6588.78   5259.497866000001
1585141200000   6799   6567   6588.58   6573.88   12786.133928000001
1585144800000   6651   6518.11   6573.77   6629.22   8007.949516999999
1585148400000   6670.7   6593   6628.43   6617.27   4652.713929
1585152000000   6705.96   6603.6   6617.19   6665.24   5046.927356
1585155600000   6686.75   6631.58   6665.85   6641.4   2968.0684350000006
1585159200000   6662.72   6575   6641.79   6649.89   3882.9902890000003
1585162800000   6674.78   6601   6649.89   6622.38   2785.365581
1585166400000   6641.07   6577   6622.1   6591.38   2728.5352869999992
1585170000000   6616   6552   6592.18   6599.95   2246.295749
1585173600000   6697.93   6599.95   6599.95   6686.75   4275.859671
1585177200000   6705   6642.11   6687.84   6677.43   2695.868832999999
1585180800000   6780   6677.42   6677.42   6740   5400.027389000001
1585184400000   6754.48   6673.11   6741.12   6693.43   2959.139688
1585188000000   6707.26   6652.76   6692.55   6682.64   2592.659185
1585191600000   6750   6670.02   6682.23   6725.65   2793.7216629999994
1585195200000   6761.79   6673.66   6726.05   6688.39   3125.700092999999
1585198800000   6715   6612   6688.39   6628.49   2894.572374
1585202400000   6680   6588   6627.42   6638   3594.2221560000007
1585206000000   6638.93   6554.21   6638.37   6589.92   3681.2443479999997
1585209600000   6636.48   6570.05   6591.91   6614.4   3105.727884000001
1585213200000   6650   6601   6614.71   6621.85   2241.2884980000003
1585216800000   6643.07   6587   6620.51   6618.98   2939.958146
1585220400000   6669.42   6580   6619.31   6603.31   3518.8000169999996
1585224000000   6637.92   6576   6603.41   6626.87   3565.8468609999986
1585227600000   6688   6510   6625.55   6635.25   8960.289635
1585231200000   6635.25   6584.81   6635.25   6597.19   3546.315723
1585234800000   6620.06   6560   6597.05   6617.04   2845.5719450000006
1585238400000   6660.19   6592.23   6617.91   6638.32   3471.489911
1585242000000   6680   6610   6639.47   6632.56   3383.0567029999997
1585245600000   6654.05   6626.95   6632.07   6648.78   1718.9721459999998
1585249200000   6675   6636.59   6648.77   6657.93   2342.003637
1585252800000   6739.61   6650   6658.01   6724.87   4470.661385999999
1585256400000   6753.3   6690   6724.82   6716.55   3515.548667
1585260000000   6719.92   6668.42   6717.59   6701.05   2277.3781029999996
1585263600000   6765   6690.52   6700.53   6737.36   4082.359053000001
1585267200000   6842.59   6735.36   6737.27   6810.49   7009.366745999999
1585270800000   6827.42   6752.77   6810.78   6802.9   2361.7238509999997
1585274400000   6805.5   6753.93   6802.83   6791.9   2318.0672970000005
1585278000000   6803.04   6775.27   6791.81   6793   1862.9310859999996
1585281600000   6826.84   6723   6793   6739.91   3355.111706
1585285200000   6741.72   6620   6739.99   6655.97   6742.671379000002
1585288800000   6703.98   6635.55   6654.63   6676.64   2616.4452519999995
1585292400000   6728.06   6675.37   6675.37   6699.92   2025.403695
1585296000000   6703.81   6668.68   6699.91   6675   2401.1498659999997
1585299600000   6689.98   6642   6675.43   6646.38   2505.1587029999996
1585303200000   6680.16   6599.61   6647.03   6645.23   3959.7178820000013
1585306800000   6691   6617.9   6645.23   6620.58   4343.893563
1585310400000   6666.04   6585   6620.59   6632.22   3358.773489
1585314000000   6646.4   6573.41   6633.3   6592.85   5231.742441
1585317600000   6627   6579.57   6592.13   6616.87   2644.5275279999996
1585321200000   6656.87   6610.09   6616.82   6622.86   3086.2716719999994
1585324800000   6666.26   6591.06   6622.87   6640   3632.329564
1585328400000   6657.12   6608   6640   6633.74   2646.7878220000002
1585332000000   6664.66   6625.49   6633.77   6646.96   1861.4126949999998
1585335600000   6687.3   6637.75   6646.95   6657.02   2839.969028
1585339200000   6676.76   6635   6656.63   6676.74   1727.520402
1585342800000   6700   6653.75   6676.74   6675.64   2037.236469
1585346400000   6680.42   6642.44   6675.67   6658.17   1404.652279
1585350000000   6660.83   6261   6658.3   6359.11   10942.103939
1585353600000   6360   6200   6359.11   6306.54   11770.208251999999
1585357200000   6307.22   6250   6305.27   6274.7   3207.9485740000005
1585360800000   6282   6232.06   6275.15   6254.3   2509.0184700000004
1585364400000   6264.24   6068.88   6254.39   6116.92   9864.358667000002
1585368000000   6203.47   6095   6116.88   6171.98   4787.7303440000005
1585371600000   6195   6144.5   6172.11   6165.01   2524.547885000001
1585375200000   6187.78   6117   6165   6167.56   3452.296706999999
1585378800000   6194   6165   6166.69   6184.31   2223.3523969999997
1585382400000   6268   6165   6184.31   6256.4   4212.394597
1585386000000   6290   6233.96   6257   6251.54   2947.1158909999995
1585389600000   6277.58   6215   6251.53   6260.32   2202.8143559999994
1585393200000   6319.86   6225.01   6260.3   6236.78   4039.2031290000004
1585396800000   6257.53   6211.21   6237.01   6233.1   2135.758184
1585400400000   6247.56   6155.39   6234.5   6223.84   3424.332065
1585404000000   6252.98   6220.01   6223.9   6238.64   1721.701362
1585407600000   6274.12   6210   6238.6   6215   2182.331695
1585411200000   6240.64   6196   6215   6230.96   1933.435399
1585414800000   6238.34   6024   6230.96   6025.79   8361.137170999998
1585418400000   6249.71   6024   6024.16   6163.97   7719.764725
1585422000000   6231.9   6162.96   6162.96   6210.77   2554.972874000001
1585425600000   6295   6210.11   6210.5   6244.12   3894.7781499999987
1585429200000   6264   6167.7   6244.97   6218.42   2226.4584619999996
1585432800000   6247.64   6175   6218.51   6213.7   1526.6645020000003
1585436400000   6270   6180.1   6214.67   6236.65   1737.369571
1585440000000   6266   6192   6236.65   6212.88   1785.8701239999994
1585443600000   6228.56   6186.2   6210.6   6216.83   1191.3920100000005
1585447200000   6228.57   6196.51   6215.77   6199.37   718.4795420000002
1585450800000   6216.56   6177.78   6199.37   6202.95   1104.205024
1585454400000   6213.5   6185.09   6203.93   6203   545.7544990000001
1585458000000   6203   6145.28   6203   6146.71   1510.0743499999996
1585461600000   6165.94   6131   6146.7   6152.82   1260.1609070000002
1585465200000   6172.09   6116   6152.1   6153.9   2017.5028250000005
1585468800000   6154.27   6093.6   6153.6   6132.4   2850.423460000001
1585472400000   6134.5   6082.6   6132.44   6088.37   1932.6867149999998
1585476000000   6210   6086   6088.02   6171.09   3647.423476
1585479600000   6191.8   6131.44   6171.09   6138.35   3247.2418090000006
1585483200000   6155   6067.6   6138.36   6122.16   3604.1364140000005
1585486800000   6139.4   6096   6122.44   6123.46   2004.5781990000003
1585490400000   6150   6109   6123.45   6142.89   1760.0054169999999
1585494000000   6147   6115.62   6143   6129.79   1560.8139899999999
1585497600000   6164.94   6060   6129.91   6085.36   4580.911846000001
1585501200000   6120   6060   6085.37   6103.78   2388.245745999999
1585504800000   6103.96   6060   6103.71   6063.79   1973.728942
1585508400000   6090.91   5885.47   6064.23   5905.29   10811.249779
1585512000000   5963.93   5866.56   5906.39   5947.83   4936.30259
